epoch,loss,accuracy,precision,recall,f1
0,0.0017959370372,0.7865168539325843,0.2676829268292683,0.3050522807595818,0.284273363921758
1,0.0013687320416339,0.8486891385767791,0.4258412160489023,0.4266024056333345,0.4216974088500662
2,0.0009095396107055,0.8756554307116104,0.4454134930193897,0.5028437690603268,0.4702456980380594
3,0.0002372797397192,0.9153558052434456,0.6849642603321725,0.5591985743202577,0.5278644098442136
4,8.504948812477597e-05,0.9558052434456928,0.7478765256144875,0.7167067055525002,0.7302147941896221
5,6.58132428868433e-05,0.9632958801498128,0.9385654630410054,0.7600070823168664,0.7810665818140248
6,4.54750330595488e-05,0.9685393258426966,0.9633923128061208,0.8030423737664304,0.8367225886030585
7,3.7264188730649735e-05,0.9752808988764043,0.9725306938231656,0.8768130348839573,0.914676359386578
8,2.700847291042296e-05,0.9857677902621724,0.9785048587535828,0.9040618138659672,0.9325861672247509
9,2.092297506354721e-05,0.9902621722846442,0.9931743231842932,0.9584493690308664,0.9748412443941088
10,1.3902273782518471e-05,0.99250936329588,0.9980237154150198,0.9568946802433042,0.9764544839554768
11,1.26795649654075e-05,0.9932584269662922,0.9936523667940912,0.9623744153994662,0.977139111616932
12,1.1210343957449614e-05,0.994007490636704,0.9931193263698234,0.9640096769863842,0.9777142435865084
13,1.0576676961020584e-05,0.994007490636704,0.9931193263698234,0.9640096769863842,0.9777142435865084
14,1.039541961297337e-05,0.9940074906367041,0.9931193263698234,0.9640096769863842,0.9777142435865084
