epoch,loss,accuracy,precision,recall,f1
0,0.0069990638490026,0.6329588014981273,0.2518181818181818,0.1823194542460597,0.1859634829242242
1,0.0055419010169497,0.750561797752809,0.4009462528387585,0.2079081357398118,0.1888322485720343
2,0.0047343163901054,0.7490636704119851,0.3504518072289156,0.2024781206817135,0.1775627519833528
3,0.0042661518193362,0.748314606741573,0.1504518072289156,0.1994011976047904,0.1715021459227467
4,0.0040071979444125,0.748314606741573,0.1503386004514672,0.1994011976047904,0.1714285714285714
5,0.0038243210271056,0.7490636704119851,0.1502629601803155,0.1996007984031936,0.1714530647235319
6,0.0037394662474871,0.7490636704119851,0.150375939849624,0.1996007984031936,0.1715265866209262
7,0.0036443703629997,0.7490636704119851,0.150375939849624,0.1996007984031936,0.1715265866209262
8,0.0035829237337862,0.749812734082397,0.1838224228743416,0.2005182295958541,0.1733858858858858
9,0.0035214771045727,0.751310861423221,0.2257159005275056,0.2023530919811752,0.1770572656425143
10,0.0034688086098945,0.751310861423221,0.2257159005275056,0.2023530919811752,0.1770572656425143
11,0.0034380852952878,0.752059925093633,0.2237846745399615,0.2032705231738358,0.1789559451351158
12,0.0034037043985802,0.752059925093633,0.2237846745399615,0.2032705231738358,0.1789559451351158
13,0.0033890740701768,0.752059925093633,0.2237846745399615,0.2032705231738358,0.1789559451351158
14,0.0033920003233777448,0.752059925093633,0.22378467453996156,0.20327052317383582,0.17895594513511587
