epoch,loss,accuracy,precision,recall,f1
0,0.0031147194712349,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
1,0.0029900960261455,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
2,0.0032514995403504,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
3,0.0031293466743012,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
4,0.0033104415243484,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
5,0.003333680594012,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
6,0.0033129189791304,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
7,0.0033528154708919,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
8,0.0033650721057077,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
9,0.0033895144301853,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
10,0.0033911417932546,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
11,0.0033934117256478,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
12,0.0034054392732484,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
13,0.0034029093128018,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
14,0.0034116321288691,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
15,0.0034233480803528,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
16,0.0034347177444772,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
17,0.0034716917334424,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
18,0.0034975442100553,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
19,0.0035245471232839293,0.750561797752809,0.1501123595505618,0.2,0.17150192554557125
