epoch,loss,accuracy,precision,recall,f1
,1.5460666418075562,0.4545454545454545,0.3333333333333333,0.5,0.3333333333333333
0.0,1.4361693859100342,0.3636363636363636,0.0727272727272727,0.2,0.1066666666666666
1.0,1.4718661308288574,0.3636363636363636,0.0727272727272727,0.2,0.1066666666666666
2.0,1.3958454132080078,0.3636363636363636,0.0727272727272727,0.2,0.1066666666666666
3.0,1.295713186264038,0.3636363636363636,0.0727272727272727,0.2,0.1066666666666666
4.0,1.2730451822280884,0.2727272727272727,0.06,0.15,0.0857142857142857
5.0,1.1525146961212158,0.3636363636363636,0.08,0.2,0.1142857142857143
6.0,0.8981444835662842,0.6363636363636364,0.45,0.55,0.4833333333333333
7.0,0.94875305891037,0.7272727272727273,0.9142857142857144,0.6666666666666667,0.7054545454545454
8.0,0.5174296498298645,0.8181818181818182,0.8400000000000001,0.8666666666666668,0.8
9.0,0.8870943784713745,0.7272727272727273,0.9142857142857144,0.6666666666666667,0.7054545454545454
10.0,1.2958627939224243,0.5454545454545454,0.4,0.4666666666666667,0.3666666666666666
11.0,1.2696548700332642,0.5454545454545454,0.4,0.4666666666666667,0.3666666666666666
12.0,1.2077834606170654,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
13.0,1.1920582056045532,0.5454545454545454,0.7857142857142858,0.55,0.5424242424242424
14.0,1.2353514432907104,0.4545454545454545,0.3857142857142857,0.4833333333333334,0.4024242424242423
15.0,1.3564133644104004,0.4545454545454545,0.3523809523809523,0.4166666666666667,0.3090909090909091
16.0,1.4691942930221558,0.4545454545454545,0.3523809523809523,0.4166666666666667,0.3090909090909091
17.0,1.5576788187026978,0.4545454545454545,0.3523809523809523,0.4166666666666667,0.3090909090909091
18.0,1.6070724725723269,0.4545454545454545,0.3523809523809523,0.4166666666666667,0.3090909090909091
19.0,1.6207454204559326,0.4545454545454545,0.3523809523809523,0.4166666666666667,0.3090909090909091
20.0,1.6011981964111328,0.4545454545454545,0.3523809523809523,0.4166666666666667,0.3090909090909091
21.0,1.5670185089111328,0.4545454545454545,0.3523809523809523,0.4166666666666667,0.3090909090909091
22.0,1.5341249704360962,0.5454545454545454,0.4,0.4666666666666667,0.3666666666666666
23.0,1.4937645196914673,0.4545454545454545,0.3523809523809523,0.4166666666666667,0.3090909090909091
24.0,1.4582674503326416,0.4545454545454545,0.3523809523809523,0.4166666666666667,0.3090909090909091
25.0,1.4342317581176758,0.4545454545454545,0.3523809523809523,0.4166666666666667,0.3090909090909091
26.0,1.421560764312744,0.4545454545454545,0.3523809523809523,0.4166666666666667,0.3090909090909091
27.0,1.4191805124282837,0.4545454545454545,0.3523809523809523,0.4166666666666667,0.3090909090909091
28.0,1.4241498708724976,0.4545454545454545,0.3523809523809523,0.4166666666666667,0.3090909090909091
29.0,1.431294083595276,0.4545454545454545,0.3523809523809523,0.4166666666666667,0.3090909090909091
30.0,1.4409810304641724,0.4545454545454545,0.3523809523809523,0.4166666666666667,0.3090909090909091
31.0,1.4494434595108032,0.4545454545454545,0.3523809523809523,0.4166666666666667,0.3090909090909091
32.0,1.4572150707244873,0.4545454545454545,0.3523809523809523,0.4166666666666667,0.3090909090909091
33.0,1.4642919301986694,0.4545454545454545,0.3523809523809523,0.4166666666666667,0.3090909090909091
34.0,1.4706385135650637,0.4545454545454545,0.3523809523809523,0.4166666666666667,0.3090909090909091
35.0,1.4730933904647827,0.4545454545454545,0.3523809523809523,0.4166666666666667,0.3090909090909091
36.0,1.4743070602416992,0.4545454545454545,0.3523809523809523,0.4166666666666667,0.3090909090909091
37.0,1.4735593795776367,0.4545454545454545,0.3523809523809523,0.4166666666666667,0.3090909090909091
38.0,1.474734902381897,0.4545454545454545,0.3523809523809523,0.4166666666666667,0.3090909090909091
39.0,1.472806453704834,0.5454545454545454,0.4,0.4666666666666667,0.3666666666666666
40.0,1.4745254516601562,0.5454545454545454,0.4,0.4666666666666667,0.3666666666666666
41.0,1.4770560264587402,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
42.0,1.4800242185592651,0.5454545454545454,0.4,0.4666666666666667,0.3666666666666666
43.0,1.4817309379577637,0.5454545454545454,0.4,0.4666666666666667,0.3666666666666666
44.0,1.4831007719039917,0.5454545454545454,0.4,0.4666666666666667,0.3666666666666666
45.0,1.4860209226608276,0.5454545454545454,0.4,0.4666666666666667,0.3666666666666666
46.0,1.480443835258484,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
47.0,1.4756355285644531,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
48.0,1.4743973016738892,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
49.0,1.4735652208328247,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
50.0,1.4722267389297483,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
51.0,1.4709501266479492,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
52.0,1.4698642492294312,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
53.0,1.4707111120224,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
54.0,1.4733505249023438,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
55.0,1.4771685600280762,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
56.0,1.479000687599182,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
57.0,1.4837253093719482,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
58.0,1.4842548370361328,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
59.0,1.488179326057434,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
60.0,1.489538550376892,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
61.0,1.4925456047058103,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
62.0,1.4962027072906494,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
63.0,1.4988353252410889,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
64.0,1.5017054080963137,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
65.0,1.5039352178573608,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
66.0,1.5054696798324585,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
67.0,1.506100296974182,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
68.0,1.5072427988052368,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
69.0,1.5111366510391235,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
70.0,1.512501835823059,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
