epoch,loss,accuracy,precision,recall,f1
0,0.0018408551644743,0.7947565543071161,0.2714542116792804,0.3072478895420168,0.2876689222320291
1,0.0013381335842475,0.8374531835205993,0.4392629006276731,0.3351532362233895,0.3233945324221708
2,0.0002600452036,0.8816479400749063,0.4499403239556692,0.4972742729079596,0.460838407588272
3,0.0001876593668585,0.9146067415730336,0.6106094566628083,0.5852528514902848,0.5966469370246271
4,7.265459620550777e-05,0.9573033707865168,0.738479668302057,0.736523332003198,0.737033683245474
5,5.0113209233748335e-05,0.9558052434456928,0.7363362300978205,0.7171390820536565,0.7263094936785143
6,2.411580243416493e-05,0.9655430711610486,0.74759769667419,0.7588783276274349,0.7517640941028513
7,1.912198242232594e-05,0.9730337078651684,0.9813213689706874,0.8877476531964803,0.9253477221621064
8,2.074398114328528e-05,0.9797752808988764,0.972481990034332,0.8516838698849906,0.8832579259821849
9,2.0452803489141696e-05,0.9880149812734084,0.9465963288949072,0.9783439834717096,0.9601823407029932
10,1.149182329965888e-05,0.9887640449438202,0.9532645620165312,0.9363764114074502,0.9440794926399432
11,9.867775407427929e-06,0.9932584269662922,0.9674928388361224,0.9917371185645646,0.978816697128654
12,9.686654182464887e-06,0.994007490636704,0.9718230300735272,0.9880922457937236,0.9792743371579872
13,7.690059383877655e-06,0.994007490636704,0.976388888888889,0.983529941830222,0.9791589859879106
14,6.634506662044856e-06,0.994007490636704,0.976388888888889,0.983529941830222,0.9791589859879106
15,5.992442153198889e-06,0.994007490636704,0.975659008909506,0.9842477722244796,0.979166727018906
16,5.6380399045872776e-06,0.994007490636704,0.976388888888889,0.983529941830222,0.9791589859879106
17,5.37459778665715e-06,0.994007490636704,0.976388888888889,0.983529941830222,0.9791589859879106
18,5.1981035257211785e-06,0.994007490636704,0.976388888888889,0.983529941830222,0.9791589859879106
19,5.15753213204583e-06,0.9940074906367041,0.975659008909506,0.9842477722244795,0.979166727018906
