epoch,loss,accuracy,precision,recall,f1
0,0.0038374883851754,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
1,0.002943586008379,0.7543071161048689,0.2437449086465727,0.2053049863575601,0.1826787670161164
2,0.0018711960940771,0.8014981273408239,0.2899007737551821,0.2631031514951748,0.2641164165829394
3,0.0016235809424396,0.8951310861423221,0.325914248457601,0.3813712025490304,0.3498572244431753
4,0.001499590378129,0.89812734082397,0.3267372881355932,0.3814517753483858,0.3504682371943571
5,0.0014024827140993,0.90187265917603,0.3269080835187446,0.3896280832829754,0.352741741463866
6,0.0013620669475655,0.904868913857678,0.329045347405013,0.3911443168708454,0.354869624766456
7,0.001300620318352,0.9071161048689138,0.5303465221774194,0.3946204415445749,0.3620247389990726
8,0.0012587415033511,0.9101123595505618,0.531266570088945,0.3975723359209597,0.3634777077313372
9,0.0012179599942339,0.9138576779026216,0.5344565196557607,0.4129569513055752,0.3935608038960366
10,0.0011733379926574,0.9168539325842696,0.5359502898155135,0.423105151729005,0.4096765599818919
11,0.0011215838935044,0.9220973782771535,0.7385753449634361,0.4487314070316872,0.451999276765391
12,0.0010925064595897,0.9243445692883896,0.7399973033678304,0.4579621762624564,0.4649952450820848
13,0.0010663550444756,0.9288389513108616,0.7423261250730567,0.4764237147239948,0.488101513706242
14,0.0010544680589147275,0.9303370786516854,0.7436225865602417,0.482577560877841,0.4955503381038273
