epoch,loss,accuracy,precision,recall,f1
0,0.0038330991616409,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
1,0.0029150573055395,0.7543071161048689,0.2437449086465727,0.2053049863575601,0.1826787670161164
2,0.0019428838281595,0.7842696629213484,0.2815555555555555,0.2420022340639821,0.2398101290651602
3,0.0016671056381325,0.8943820224719101,0.3259614812070368,0.3783002801735978,0.3489633413461538
4,0.0014805711387248,0.8906367041198502,0.321873844417197,0.3758666153930671,0.345197030268418
5,0.0014123581545183,0.900374531835206,0.325871975146135,0.3870753905033969,0.3512683091812576
6,0.0013757826460434,0.906367041198502,0.5295931758530183,0.3965743319289438,0.3618909686184807
7,0.001320371042923,0.9108614232209736,0.5323331928641662,0.4049622420649174,0.3761671963165948
8,0.0012781264853388,0.90936329588015,0.3307616221562809,0.3973667344210662,0.3577205727347884
9,0.0012265552184108,0.9146067415730336,0.5345898469796608,0.4138743824982357,0.3939016047950047
10,0.0011987579226047,0.9168539325842696,0.5366013071895425,0.4245408125175197,0.410594722749569
11,0.0011438948161593,0.9205992509363295,0.7382781586679725,0.4401747487986021,0.4385693583086357
12,0.0011150002926029,0.9250936329588016,0.7401939602016554,0.461531740430823,0.4738673242077648
13,0.0010934208551149,0.9303370786516854,0.7433191798124211,0.4847551836542663,0.5063547748092276
14,0.0010751331008775403,0.9333333333333333,0.7453409803013378,0.49706287596195853,0.5211130821251844
