epoch,loss,accuracy,precision,recall,f1
0,0.0038418772961762,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
1,0.002969920411985,0.7543071161048689,0.2437449086465727,0.2053049863575601,0.1826787670161164
2,0.0019172810659872,0.7955056179775281,0.2874856352947054,0.2557637019538903,0.2562103174603174
3,0.0016444288166274,0.8936329588014982,0.3253680723009665,0.3795363401637092,0.348913592143906
4,0.0014926410346441,0.902621722846442,0.3291119809655384,0.3876741928986064,0.3540464691416741
5,0.0014527739210521,0.9071161048689138,0.3305189973928212,0.3931787800545697,0.3565738445620538
6,0.0014652094814214,0.904868913857678,0.3288367546432062,0.3904264864765881,0.3545119962730025
7,0.0014258910207712,0.907865168539326,0.3299901671583087,0.3940962112472303,0.3563268353625631
8,0.001423330744554,0.9086142322097378,0.3311141194158343,0.3942958120456335,0.3573223716731274
9,0.001396264855781298,0.9086142322097378,0.3301693349753695,0.39501364243989084,0.3566786404778712
