epoch,loss,accuracy,precision,recall,f1
0,0.007004915730337,0.6344569288389513,0.2490239234449761,0.1827186558428661,0.1862143791627021
1,0.0055360485105478,0.751310861423221,0.3279836829836829,0.2066660750482098,0.1863766505904652
2,0.0047079822990331,0.7490636704119851,0.3504518072289156,0.2024781206817135,0.1775627519833528
3,0.0042354285047295,0.748314606741573,0.1504518072289156,0.1994011976047904,0.1715021459227467
4,0.0039984198098772,0.7490636704119851,0.150375939849624,0.1996007984031936,0.1715265866209262
5,0.0038199321161048,0.749812734082397,0.1838224228743416,0.2005182295958541,0.1733858858858858
6,0.0037204470080829,0.749812734082397,0.1838224228743416,0.2005182295958541,0.1733858858858858
7,0.003637055198798,0.749812734082397,0.1838224228743416,0.2005182295958541,0.1733858858858858
8,0.0035814607634526,0.749812734082397,0.1838224228743416,0.2005182295958541,0.1733858858858858
9,0.0035229400749063,0.749812734082397,0.1838224228743416,0.2005182295958541,0.1733858858858858
10,0.0034805126850971,0.749812734082397,0.1838224228743416,0.2005182295958541,0.1733858858858858
11,0.0034366223249542,0.752059925093633,0.2397184514831573,0.2032705231738358,0.1788697639917041
12,0.0034227236379844,0.753558052434457,0.2511715797430083,0.2051053855591569,0.1824777933613838
13,0.0034058990103475,0.753558052434457,0.2435936227161643,0.2051053855591569,0.1825066499765295
14,0.0033920003233777448,0.753558052434457,0.2371147399156483,0.20510538555915692,0.1825359597429008
