epoch,loss,accuracy,precision,recall,f1
,1.5460772514343262,0.4545454545454545,0.3333333333333333,0.5,0.3333333333333333
0.0,1.422846794128418,0.3636363636363636,0.0727272727272727,0.2,0.1066666666666666
1.0,1.4239352941513062,0.3636363636363636,0.0727272727272727,0.2,0.1066666666666666
2.0,1.3238191604614258,0.3636363636363636,0.0727272727272727,0.2,0.1066666666666666
3.0,1.3121073246002195,0.3636363636363636,0.0727272727272727,0.2,0.1066666666666666
4.0,0.9415518641471864,0.7272727272727273,0.9142857142857144,0.6666666666666667,0.7054545454545454
5.0,0.8874258995056152,0.8181818181818182,0.9333333333333332,0.7333333333333334,0.76
6.0,1.519365310668945,0.5454545454545454,0.5,0.5333333333333334,0.4933333333333333
7.0,1.368350625038147,0.5454545454545454,0.5,0.5333333333333334,0.4933333333333333
8.0,1.1487644910812378,0.6363636363636364,0.7866666666666667,0.6166666666666667,0.5933333333333334
9.0,1.166822075843811,0.6363636363636364,0.8,0.6166666666666667,0.6133333333333333
10.0,1.2097713947296145,0.7272727272727273,0.9142857142857144,0.6666666666666667,0.7054545454545454
11.0,1.3462320566177368,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
12.0,1.4589039087295532,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
13.0,1.5008869171142578,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
14.0,1.47021746635437,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
15.0,1.448149561882019,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
16.0,1.4341657161712646,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
17.0,1.4338548183441162,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
18.0,1.4422130584716797,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
19.0,1.4571917057037354,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
20.0,1.4733465909957886,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
21.0,1.4794445037841797,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
22.0,1.4801629781723022,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
23.0,1.4837050437927246,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
24.0,1.4880210161209106,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
25.0,1.4898055791854858,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
26.0,1.500306487083435,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
27.0,1.5098204612731934,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
28.0,1.517523169517517,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
29.0,1.5234218835830688,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
30.0,1.5289287567138672,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
31.0,1.5363723039627075,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
32.0,1.5460176467895508,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
33.0,1.555068016052246,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
34.0,1.5634825229644775,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
35.0,1.5678097009658811,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
36.0,1.569547176361084,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
37.0,1.5706634521484375,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
38.0,1.573748230934143,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
39.0,1.5764110088348389,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
40.0,1.5795921087265017,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
41.0,1.5840553045272827,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
42.0,1.587741494178772,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
43.0,1.5908275842666626,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
44.0,1.593333721160889,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
45.0,1.594644546508789,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
46.0,1.59565007686615,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
47.0,1.5966510772705078,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
48.0,1.5962187051773071,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
49.0,1.596813440322876,0.6363636363636364,0.9,0.6000000000000001,0.6333333333333333
