epoch,loss,accuracy,precision,recall,f1
0,0.0080114699481578,0.3692883895131086,0.2360211700186748,0.2022714415910592,0.1664816012826558
1,0.0077715353126383,0.4419475655430712,0.2221179765182728,0.1889241840947603,0.1693075671124631
2,0.0075491575712568,0.503370786516854,0.2208584914061804,0.1754602369009335,0.1724643922995829
3,0.0073384829674767,0.552059925093633,0.2268888674002404,0.186280797614369,0.1768380682708344
4,0.0071336608700984,0.6059925093632959,0.2385085362683074,0.1758516558978021,0.183429555359837
5,0.0069522469231251,0.6411985018726591,0.2269282511210762,0.181637740749975,0.1815571691694771
6,0.0067883892452225,0.6726591760299625,0.2252580783092053,0.1885853134943944,0.1823085853833903
7,0.0066362359550561,0.702621722846442,0.2495582078360307,0.199446667709042,0.1907887499724695
8,0.0064840826648897,0.7183520599250937,0.2580997876857749,0.203638284475509,0.1929143393959849
9,0.0063553369000609,0.7340823970037453,0.2660421545667447,0.2078299012419761,0.1948866509557958
10,0.0062265917602996,0.7445692883895131,0.2796747555086637,0.2106243124196209,0.1964300237945952
11,0.0061007725612054,0.7475655430711611,0.276761102603369,0.2107048852189763,0.1950263962775536
12,0.0059925096311819245,0.750561797752809,0.2988513483196482,0.21150328841258909,0.19578082267741542
