epoch,loss,accuracy,precision,recall,f1
0,0.0018342938316002,0.7940074906367042,0.270911852855442,0.3063304583493563,0.2869893353920014
1,0.0014025494400481,0.8456928838951311,0.2954944060302104,0.3265633869874929,0.3102114694383209
2,0.00020891109321,0.8891385767790262,0.4533507853403141,0.5273016704769713,0.475475563039499
3,0.0001230573288621,0.9086142322097378,0.4823951382268827,0.5339329527254595,0.4891468446603089
4,0.0001920188801565,0.9580524344569288,0.7305315532760831,0.6622542756004274,0.6841317993242046
5,5.180256629592917e-05,0.9707865168539326,0.9584938034095254,0.7807509479478385,0.8003779963778879
6,3.380648659242226e-05,0.9760299625468164,0.9882660891609444,0.9133464555916898,0.9464609017621796
7,2.6452150684170955e-05,0.9767790262172285,0.9337266735487968,0.9268130348839574,0.9269941165223492
8,1.8927026086588032e-05,0.9872659176029962,0.9785011141247372,0.8548602170595798,0.8881009063454673
9,1.625621548334088e-05,0.9917602996254682,0.9949467923380968,0.931894680243304,0.9596898532373576
10,1.3699352720312858e-05,0.994007490636704,0.9984158415841584,0.9587295426286252,0.9775911498091971
11,1.295109328287148e-05,0.994007490636704,0.9984158415841584,0.9587295426286252,0.9775911498091971
12,1.1830669670794788e-05,0.994007490636704,0.9984158415841584,0.9587295426286252,0.9775911498091971
13,1.12341893034593e-05,0.994007490636704,0.9984158415841584,0.9587295426286252,0.9775911498091971
14,1.1079636496606838e-05,0.9940074906367041,0.9984158415841584,0.9587295426286252,0.9775911498091971
