epoch,loss,accuracy,precision,recall,f1
0,0.001794769254963,0.7865168539325843,0.2676829268292683,0.3050522807595818,0.284273363921758
1,0.0015092178230428,0.8329588014981273,0.4084843811022812,0.4281534320209264,0.4129044034088133
2,0.000664781407917,0.8876404494382022,0.4628524930354198,0.5111041995050126,0.4690231881644617
3,0.0001874948764561,0.9161048689138576,0.6831727862149843,0.5620321772022041,0.5166061301390347
4,7.795632541291276e-05,0.947565543071161,0.722753216951811,0.6871494031797278,0.7008289225397176
5,4.996708995394046e-05,0.9588014981273408,0.7362732347021972,0.7383581943885191,0.7366803199189547
6,3.83964983906862e-05,0.9737827715355806,0.7494116973747369,0.762023085596123,0.7526906594549615
7,3.0142358375176062e-05,0.9872659176029962,0.978073660142275,0.9366950402049012,0.9537515151515152
8,3.1130504532811344e-05,0.9857677902621724,0.9609415333701048,0.8327752580331825,0.8506602059357965
9,1.5367555156461756e-05,0.9872659176029962,0.897283242342926,0.9242791773042282,0.897950526112762
10,1.3341978959711304e-05,0.991011235955056,0.9877594328191164,0.9076125106375617,0.9390001431623792
11,1.2499550427222966e-05,0.994007490636704,0.996972294672333,0.96016520341714,0.9776065551549546
12,1.1223062614767293e-05,0.994007490636704,0.9931193263698234,0.9640096769863842,0.9777142435865084
13,1.0684193443325577e-05,0.994007490636704,0.9931193263698234,0.9640096769863842,0.9777142435865084
14,1.0484919014774012e-05,0.9940074906367041,0.9924072169165192,0.9647275073806416,0.977721904744077
