epoch,loss,accuracy,precision,recall,f1
0,0.0069932113426008,0.6337078651685393,0.2498378378378378,0.1825190550444629,0.1860669763623813
1,0.0055067884788084,0.750561797752809,0.41248471437722,0.2057486438555493,0.1846615717472368
2,0.0046319053414162,0.7490636704119851,0.3504518072289156,0.2024781206817135,0.1775627519833528
3,0.004124239321505,0.748314606741573,0.1504518072289156,0.1994011976047904,0.1715021459227467
4,0.0038828417156519,0.7490636704119851,0.150375939849624,0.1996007984031936,0.1715265866209262
5,0.0036867977528089,0.749812734082397,0.1838224228743416,0.2005182295958541,0.1733858858858858
6,0.0035624415240484,0.749812734082397,0.1838224228743416,0.2005182295958541,0.1733858858858858
7,0.0034556412518247,0.749812734082397,0.1838224228743416,0.2005182295958541,0.1733858858858858
8,0.0032830057519205,0.7528089887640449,0.2221815585111131,0.2049057847607537,0.1824541452677916
9,0.0031249999553523,0.753558052434457,0.2223333035793984,0.2051053855591569,0.1826265590608951
10,0.0028550736466597,0.753558052434457,0.2223333035793984,0.2051053855591569,0.1826265590608951
11,0.002611481741573,0.755056179775281,0.2192219679633867,0.206940247944478,0.1861587219917605
12,0.0023876404047905,0.7632958801498128,0.2490930487359493,0.2163141606694867,0.2022876794258373
13,0.0022025690319832,0.7767790262172285,0.2716756513926325,0.2328279221373766,0.2273229482592951
14,0.0020496839441163,0.800749063670412,0.2974894576836324,0.2614678899082568,0.2636310586006546
15,0.0019297167826234,0.8329588014981273,0.311765992345544,0.3009174311926605,0.3016471594301905
16,0.0018770482879452,0.8651685393258427,0.3233155116290837,0.3403669724770642,0.331180390634765
17,0.0017929248372267,0.8898876404494382,0.3302584699099566,0.3706422018348624,0.3490875137933961
18,0.0017497659622506,0.8966292134831461,0.3315577078288942,0.3788990825688073,0.3530455169800596
19,0.0017183111624771,0.899625468164794,0.3304033566507966,0.3832866377337069,0.3537329147548901
20,0.0016828329598859,0.903370786516854,0.3309180436348066,0.3878737936970096,0.3554978107747953
21,0.0016484520631783,0.90561797752809,0.3318230013430409,0.3906260872749912,0.356968403041969
22,0.0016352850176421,0.906367041198502,0.3319460434415534,0.3915435184676518,0.3573141432499712
23,0.0016023670912681,0.9071161048689138,0.3320118125705015,0.3931787800545697,0.3578062397372742
24,0.0015935891129997,0.9071161048689138,0.3317549539068526,0.3931787800545697,0.3575977227539086
25,0.0015742040528786,0.907865168539326,0.3322680248289034,0.3926605504587156,0.3578559491727013
26,0.0015646945894434,0.9086142322097378,0.3325413060582218,0.3950136424398908,0.3586996008431627
27,0.0015467726559228,0.90936329588015,0.3326829084893601,0.3959310736325513,0.359040298159795
28,0.0015248273195845,0.9101123595505618,0.333128391278135,0.3961306744309546,0.3594455444066455
29,0.0015266561106349,0.9101123595505618,0.3331857150968035,0.3954128440366972,0.359302965316686
30,0.0015116602740484,0.9101123595505618,0.3330749079359522,0.3968485048252119,0.3595870272362534
31,0.0014992245574122,0.9101123595505618,0.3330252100840336,0.3975663352194693,0.3597274260804695
32,0.0014688670635223,0.9101123595505618,0.3327834436839293,0.3975663352194693,0.3595216518688601
33,0.0014648438169715,0.9101123595505618,0.3327834436839293,0.3975663352194693,0.3595216518688601
34,0.0014381437489155,0.9101123595505618,0.3325447930934039,0.3975663352194693,0.3593171092810215
35,0.0014407040251328,0.9101123595505618,0.3323468031453025,0.3968485048252119,0.3589705100193289
36,0.0014337546816479,0.9101123595505618,0.3325447930934039,0.3975663352194693,0.3593171092810215
37,0.0014160155803523,0.9101123595505618,0.3327834436839293,0.3975663352194693,0.3595216518688601
38,0.0014114436808596,0.9101123595505618,0.3335761655948553,0.3968485048252119,0.3600042547077035
39,0.0013832806424701,0.9101123595505618,0.3335761655948553,0.3968485048252119,0.3600042547077035
40,0.0013715765672676,0.9101123595505618,0.3335761655948553,0.3968485048252119,0.3600042547077035
41,0.0013607868094569,0.9108614232209736,0.3337714780948553,0.3970481056236151,0.3602016880739423
42,0.0013472539432039,0.9131086142322098,0.5350495549523389,0.4069967052486417,0.3789118809579167
43,0.0013317094536756,0.9138576779026216,0.5354321921694722,0.4107914587198221,0.384897694360148
44,0.0013212853603148,0.9138576779026216,0.5354321921694722,0.4107914587198221,0.384897694360148
45,0.0012987915273016,0.9138576779026216,0.5351771470269998,0.4107914587198221,0.3846858897626332
46,0.0012889161650161,0.9138576779026216,0.5351771470269998,0.4107914587198221,0.3846858897626332
47,0.0012779435749804,0.9168539325842696,0.7367202650034016,0.4247841327124962,0.4107188790014432
48,0.001265690846836,0.9168539325842696,0.7369836738335266,0.4247841327124962,0.4109341249369997
49,0.0012563641374923,0.9176029962546816,0.7371762814788355,0.4278610557894192,0.4159787356048134
50,0.0012503291895327,0.9183520599250936,0.7379046482839129,0.432622960551324,0.4253901886418777
51,0.0012335044837623,0.9198501872659176,0.7380216214829824,0.4421467700751336,0.4419693979123367
52,0.001224543517002,0.9205992509363295,0.7387552589583636,0.4469086748370383,0.4502741533602578
53,0.0012155825502417,0.9235955056179777,0.7410448743255691,0.4584985367504732,0.4701566509884806
54,0.001192722974645,0.9273408239700376,0.7438315913756323,0.477253115505052,0.4992807711319821
55,0.0011949175082788,0.9288389513108616,0.744079224610198,0.4874947554231189,0.5130392475526614
56,0.0011899797880694,0.9310861423220974,0.7454291714653479,0.4976926759446124,0.527948448329048
57,0.0011722407649072,0.9340823970037452,0.7470203010210169,0.5140881620165254,0.5486842490656229
58,0.0011684003505813,0.9348314606741572,0.7472144304989661,0.5171650850934485,0.5524239774805386
59,0.0011528557829196,0.9363295880149812,0.7476038404201486,0.5266888946172582,0.5637319250223491
60,0.0011318249983733,0.9415730337078652,0.7513315392593839,0.551597319525683,0.5934670608423032
61,0.0011234126064214,0.9445692883895132,0.7535459379531948,0.5655899935183569,0.6090954669600024
62,0.0011140858970777,0.9468164794007492,0.7552490118577075,0.576505744434108,0.6207918203407787
63,0.0011051249303174,0.951310861423221,0.7583668535003847,0.6000222279505915,0.6444057503776474
64,0.0010877516497386,0.951310861423221,0.7583668535003847,0.5983372462656098,0.6427845349315471
65,0.0010782420300365,0.9558052434456928,0.7615953670838782,0.6235387114670748,0.6663472977084207
66,0.0010703783691599,0.9580524344569288,0.7634706371400499,0.6361394440678076,0.6774808989202044
67,0.0010553824544399,0.9580524344569288,0.7634706371400499,0.6361394440678076,0.6774808989202044
68,0.0010478844580132,0.9602996254681648,0.7653893497457853,0.6504251583535219,0.6890573207016017
69,0.0010358146402273,0.9602996254681648,0.7653893497457853,0.6504251583535219,0.6890573207016017
70,0.0010283166438006,0.9632958801498128,0.7680178606095904,0.6644178323461959,0.7011654826902873
71,0.0010188070240985,0.9640449438202248,0.7690570299265952,0.6667769250288615,0.7038231669096466
72,0.0010052741578455,0.9655430711610486,0.7704284584980237,0.6729307711827077,0.7091510424181725
