epoch,loss,accuracy,precision,recall,f1
0,0.0069990638490026,0.6344569288389513,0.2490239234449761,0.1827186558428661,0.1862143791627021
1,0.005538974451215,0.751310861423221,0.4224891774891775,0.2066660750482098,0.1864297883945037
2,0.0047167604335684,0.7490636704119851,0.3504518072289156,0.2024781206817135,0.1775627519833528
3,0.0042325022515286,0.748314606741573,0.1504518072289156,0.1994011976047904,0.1715021459227467
4,0.0039969568395436,0.7490636704119851,0.150375939849624,0.1996007984031936,0.1715265866209262
5,0.0038170061754376,0.749812734082397,0.1838224228743416,0.2005182295958541,0.1733858858858858
6,0.0037175210674157,0.749812734082397,0.1838224228743416,0.2005182295958541,0.1733858858858858
7,0.0036326662877972,0.749812734082397,0.1838224228743416,0.2005182295958541,0.1733858858858858
8,0.0035756085695845,0.749812734082397,0.1838224228743416,0.2005182295958541,0.1733858858858858
9,0.0035214771045727,0.749812734082397,0.1838224228743416,0.2005182295958541,0.1733858858858858
10,0.0034658823566936,0.750561797752809,0.2077452667814113,0.2014356607885147,0.1752293752980448
11,0.0034293071607525,0.752059925093633,0.2397184514831573,0.2032705231738358,0.1788697639917041
12,0.0034234549668844,0.7528089887640449,0.2369633394614469,0.2049057847607537,0.1823637686107441
13,0.0033876110998432,0.7528089887640449,0.2313636363636363,0.2049057847607537,0.1823934524403633
14,0.0033876110998432287,0.7528089887640449,0.23136363636363635,0.20490578476075375,0.1823934524403633
