,cfg.experiment_type,label,test/precision,test/recall,test/f1,test/acc
0,exclude_connectives,逆接・譲歩,0.72,0.43902439024390244,0.5454545454545454,0.5454545454545454
1,exclude_connectives,同時進行,0.8384615384615385,0.9819819819819819,0.9045643153526971,0.9045643153526971
2,exclude_connectives,時間,1.0,0.5,0.6666666666666666,0.6666666666666666
3,exclude_connectives,場所,0.2727272727272727,0.75,0.4,0.4
4,exclude_connectives,その他,1.0,0.1,0.18181818181818182,0.18181818181818182
