epoch,loss,accuracy,precision,recall,f1
0,0.001794636271866,0.7865168539325843,0.2676829268292683,0.3050522807595818,0.284273363921758
1,0.0014855483944496,0.8404494382022472,0.4079846050328699,0.4279959488221863,0.4140770046361188
2,0.0009064208367344,0.8898876404494382,0.4705890251277983,0.5044886937487059,0.4854957920682851
3,0.0001769887234611,0.9176029962546816,0.6869020777626665,0.5679608340532364,0.5366815896773679
4,7.511154096224781e-05,0.9558052434456928,0.7371041421148005,0.7282341255587423,0.7287933938035739
5,4.854613098870502e-05,0.9520599250936328,0.7383068903864101,0.6705300398296059,0.6976450860309129
6,4.969319810023468e-05,0.9677902621722848,0.938323269830119,0.7828358677342362,0.7892386831521873
7,4.186960502286975e-05,0.9872659176029962,0.9904612838029394,0.9001480323957388,0.9364972491594856
8,3.5015069129650066e-05,0.9917602996254682,0.9869477031828688,0.9672553481604188,0.9761494686166168
9,2.90783763992206e-05,0.99250936329588,0.9934559170202736,0.9614569842068056,0.9765696408481558
10,2.1195519115594443e-05,0.9932584269662922,0.988784828500205,0.9676545497572252,0.9772587864703516
11,1.6673010937897453e-05,0.994007490636704,0.996972294672333,0.96016520341714,0.9776065551549546
12,1.4503694868433789e-05,0.994007490636704,0.9897162479667452,0.9678541505556282,0.977816451678214
13,1.3408464404025328e-05,0.994007490636704,0.9924072169165192,0.9647275073806416,0.977721904744077
14,1.3193106697349067e-05,0.9940074906367041,0.9882758253301571,0.969289811344143,0.9778318507001359
