epoch,loss,accuracy,precision,recall,f1
0,0.0041583258114504,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
1,0.0035560348953647,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
2,0.0032750214530287,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
3,0.0032295834259147,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
4,0.0031793889481476,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
5,0.0031655824586246,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
6,0.003209601895193,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
7,0.0032228708267211,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
8,0.0032299078359139,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
9,0.0031885130575087,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
10,0.0032180781221568,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
11,0.0033092504583494,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
12,0.0034011991282973,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
13,0.0034174193157238,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
14,0.003490371248695288,0.750561797752809,0.1501123595505618,0.2,0.17150192554557125
