epoch,loss,accuracy,precision,recall,f1
0,0.0069902854019336,0.6314606741573033,0.2488494045332308,0.1819202526492533,0.1857554218303145
1,0.0055408033985323,0.750561797752809,0.3176129195054252,0.2057486438555493,0.1846012297530856
2,0.0047171260980184,0.7490636704119851,0.3504518072289156,0.2024781206817135,0.1775627519833528
3,0.0042372571395131,0.748314606741573,0.1504518072289156,0.1994011976047904,0.1715021459227467
4,0.0039995171157608,0.7490636704119851,0.150375939849624,0.1996007984031936,0.1715265866209262
5,0.0038212122542134,0.749812734082397,0.1838224228743416,0.2005182295958541,0.1733858858858858
6,0.0037127661794312,0.749812734082397,0.1838224228743416,0.2005182295958541,0.1733858858858858
7,0.003637238031023,0.749812734082397,0.1838224228743416,0.2005182295958541,0.1733858858858858
8,0.0035730482933673,0.749812734082397,0.1838224228743416,0.2005182295958541,0.1733858858858858
9,0.0035198313020141,0.749812734082397,0.1838224228743416,0.2005182295958541,0.1733858858858858
10,0.0034616762779178,0.750561797752809,0.2077452667814113,0.2014356607885147,0.1752293752980448
11,0.0034397310978464,0.751310861423221,0.2307924528301886,0.2030709223754326,0.17874079267787
12,0.0034205290262172,0.7528089887640449,0.2510204081632653,0.2049057847607537,0.1823057503506311
13,0.0033970293034328,0.7528089887640449,0.2313636363636363,0.2049057847607537,0.1823934524403633
14,0.0033926403924320523,0.7528089887640449,0.23136363636363635,0.20490578476075375,0.1823934524403633
