epoch,loss,accuracy,precision,recall,f1
0,0.0017961279953017,0.7865168539325843,0.2676829268292683,0.3050522807595818,0.284273363921758
1,0.0014463451024744,0.8426966292134831,0.4161118393935731,0.4242877688518517,0.416400745949093
2,0.0007026858097605,0.8794007490636704,0.4579219614550837,0.4772580456588587,0.4626446813172726
3,0.0003020165481147,0.9198501872659176,0.6890765691262379,0.5818141718377943,0.5897397215279016
4,0.0001174343980095,0.9213483146067416,0.5402465595411654,0.5408853147621483,0.5395061293836784
5,6.386815999331099e-05,0.9670411985018726,0.9567686178736476,0.801183379787456,0.8337448414778352
6,4.208291416869181e-05,0.9677902621722848,0.9685512618469462,0.8430816439507314,0.8879434163021711
7,2.9962338953652183e-05,0.9775280898876404,0.983598991444955,0.91758413005625,0.9464352139051956
8,2.601776055796316e-05,0.9850187265917604,0.9827099071136772,0.8754726618946803,0.9121893322725756
9,1.5951440170797964e-05,0.9865168539325844,0.885719584569733,0.9149549685788216,0.8817649193741147
10,1.376847272620219e-05,0.991011235955056,0.9802340234023402,0.8587295426286252,0.8909399526418345
11,1.1245333083839003e-05,0.994007490636704,0.9984158415841584,0.9587295426286252,0.9775911498091971
12,1.1209689589977711e-05,0.994007490636704,0.9938492063492064,0.9632918465921269,0.9777065025555134
13,1.0115610372819255e-05,0.994007490636704,0.9938492063492064,0.9632918465921269,0.9777065025555134
14,9.876863912361838e-06,0.9940074906367041,0.9931193263698234,0.9640096769863842,0.9777142435865084
