epoch,loss,accuracy,precision,recall,f1
0,0.0039111941494745,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
1,0.0033994042471553,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
2,0.0031856024309936,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
3,0.003174121192332,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
4,0.0031690228297915,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
5,0.0031888040264001,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
6,0.0032187931993034,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
7,0.0032753708657253,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
8,0.0032143727223971,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
9,0.0032077741980106,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
10,0.0032057639811369,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
11,0.0033101061756691,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
12,0.0034202346194549,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
13,0.0034275763490226,0.750561797752809,0.1501123595505618,0.2,0.1715019255455712
14,0.003498676832249102,0.750561797752809,0.1501123595505618,0.2,0.17150192554557125
