epoch,loss,accuracy,precision,recall,f1
0,0.0017948341057095,0.7865168539325843,0.2676829268292683,0.3050522807595818,0.284273363921758
1,0.0013788571964935,0.847940074906367,0.4249231581235058,0.4149175185268137,0.416888556143738
2,0.000786767771628,0.8681647940074907,0.4614148045470001,0.4448029840108068,0.4426893746233369
3,0.0002107648088244,0.9348314606741572,0.719997932506194,0.6823565330273016,0.6985723425485485
4,8.25660073020485e-05,0.9258426966292136,0.7182175600565177,0.62712384687224,0.6631628303285704
5,5.8581613087922e-05,0.9685393258426966,0.960541520902418,0.8278246420758645,0.8647459238655125
6,4.008170949776521e-05,0.9730337078651684,0.9420194815554248,0.8092587906151605,0.8291083855841533
7,3.729529804393147e-05,0.9850187265917604,0.9161368004932362,0.8923347930613217,0.9030348685347654
8,2.914164494374272e-05,0.9865168539325844,0.756972294672333,0.7759344341863708,0.7649321619947295
9,1.4098254398683485e-05,0.9932584269662922,0.9935377928036706,0.9337295426286252,0.9600021876889392
10,1.3054838606369182e-05,0.994007490636704,0.9984158415841584,0.9587295426286252,0.9775911498091971
11,1.200051343396362e-05,0.994007490636704,0.9984158415841584,0.9587295426286252,0.9775911498091971
12,1.0694830577248491e-05,0.994007490636704,0.9984158415841584,0.9587295426286252,0.9775911498091971
13,1.020709118955814e-05,0.994007490636704,0.9931193263698234,0.9640096769863842,0.9777142435865084
14,1.0101009188185024e-05,0.9940074906367041,0.9889871490469101,0.9685719809498856,0.9778241911282549
