epoch,loss,accuracy,precision,recall,f1
0,0.0020925590384765,0.80374531835206,0.4769614376773748,0.3003353068034714,0.3046174376012745
1,0.0015445233507549,0.7303370786516854,0.380826343324859,0.3928699833924248,0.3616323907991305
2,0.0017034742492861,0.8449438202247191,0.4227824344629748,0.4155667775246965,0.4171464952455279
3,0.0007855511559975,0.8853932584269663,0.6556719679757654,0.5107368446894899,0.5070991029253585
4,0.0001017274983813,0.9138576779026216,0.6845861319395139,0.7023902874762624,0.691972690260598
5,8.93399900711431e-05,0.9355805243445692,0.6993088914182499,0.6513137048817981,0.6717264103697878
6,8.092045379377036e-05,0.950561797752809,0.9702599417295568,0.8058790011468142,0.8683987446744533
7,5.988477614153637e-05,0.9647940074906368,0.9740598107735464,0.8179513510533122,0.8668874053070044
8,6.282930279827296e-05,0.9775280898876404,0.9465777353785704,0.7918911516617939,0.7988525112049214
9,5.658683733323986e-05,0.9692883895131086,0.8369228142300796,0.8203345431327083,0.7506460727821285
10,4.0564708383788775e-05,0.9857677902621724,0.7685998624472783,0.7807776482522403,0.7744153046814365
11,3.5604722588584664e-05,0.9880149812734084,0.9821836438831352,0.8536181563679779,0.8894318057634318
12,3.615994118014525e-05,0.9917602996254682,0.997828232971372,0.9559772490506436,0.9758830156114844
13,3.2219616173023586e-05,0.9917602996254682,0.997828232971372,0.9559772490506436,0.9758830156114844
14,2.8934317888615284e-05,0.9917602996254682,0.997828232971372,0.9559772490506436,0.9758830156114844
15,2.1770644639984944e-05,0.9917602996254682,0.997828232971372,0.9559772490506436,0.9758830156114844
16,1.973493185159419e-05,0.9917602996254682,0.9963555903842164,0.9574129098391582,0.975910990845252
17,1.6551333992333896e-05,0.9917602996254682,0.9917887522668014,0.9619752138026598,0.976026045781612
18,1.5749473801433818e-05,0.9932584269662922,0.969476946189275,0.9893283057838352,0.9787360202174252
19,1.5089516126819318e-05,0.9932584269662922,0.969476946189275,0.9893283057838351,0.9787360202174252
