epoch,loss,accuracy,precision,recall,f1
0,0.00378335660763,0.7490636704119851,0.1501501501501501,0.1996007984031936,0.1713796058269066
1,0.0029216408283076,0.7543071161048689,0.2186788154897494,0.2053049863575601,0.1828301211071399
2,0.0018668071830763,0.8164794007490637,0.3003903268987777,0.2814517753483858,0.2830941928945559
3,0.0016041958823186,0.8958801498127341,0.3250364571340854,0.3822886337416909,0.3494210702132839
4,0.0014593574438202,0.8921348314606742,0.3226134301270417,0.3741123258071014,0.3452096211471367
5,0.001403397187758,0.897378277153558,0.3246936869986089,0.3826878353384974,0.3492251776848166
6,0.0014087005724174,0.906367041198502,0.5301512096774194,0.3944208407461717,0.3618273056328338
7,0.0013318922859006,0.9086142322097378,0.5308740283813885,0.3971731343241534,0.3630818640895757
8,0.0013024491094024,0.9101123595505618,0.5319432996128388,0.3982901663152171,0.3642327426334922
9,0.001245940122265,0.9101123595505618,0.5319432996128388,0.3982901663152171,0.3642327426334922
10,0.0011859565415185,0.9108614232209736,0.532103155852876,0.3992075975078776,0.364578053310949
11,0.0011239612593632,0.9123595505617976,0.5327265065318163,0.4053614436617238,0.3765634320768721
12,0.0010780591978115,0.9146067415730336,0.5340329778382876,0.4145922128924931,0.3936282488824938
13,0.0010628803727332,0.9176029962546816,0.535756921513843,0.4247404133159228,0.4099417080834325
14,0.0010619659772079981,0.9176029962546817,0.535756921513843,0.4247404133159228,0.40994170808343255
